codigo;titulo;tipo;revisao;data_revisao;data_aprovacao;setor;area;elaborador;revisor;aprovador;numero;descricao;proxima_revisao;data_validade;documentos_controlados
POP.464;Manutenção CLBS;POP;0;12/08/2019;15/12/2019;;;;;;;;07/07/2025;30/11/2025;Sim
POP.466;Calibração Condutivímetro;POP;0;22/08/2019;22/08/2019;;;;;;;;22/08/2021;;Sim
POP.467;Calibração pHmetro;POP;0;22/08/2019;22/08/2019;;;;;;;;22/08/2021;;Sim
POP.469;Curva Teórica Crizal Prevencia M1.6;POP;1;02/09/2022;10/10/2023;;;;;;;;09/10/2025;07/01/2026;Sim
POP.473;Manual Operacional - Inspeção Final - CE;POP;1;22/04/2022;10/05/2022;;;;;;;;22/05/2026;22/08/2026;Sim
POP.474;Manual Operacional - Conferência Óptica (Decide);POP;4;12/08/2024;14/08/2024;;;;;;;;14/08/2026;12/11/2026;Sim
POP.475;Troubleshooting DSPC;POP;0;05/09/2019;15/12/2019;;;;;;;;19/02/2026;20/05/2026;Não
POP.476;Manual Operacional - Inspeção Final - SP;POP;5;03/12/2024;09/01/2025;;;;;;;;09/01/2026;09/04/2026;Sim
POP.478;Calibração LensMark III;POP;0;13/09/2019;15/12/2019;;;;;;;.;13/10/2025;19/01/2026;Sim
POP.479;Determinação Concentração da Soda com Refratômetro Digital;POP;0;16/09/2019;19/09/2019;;;;;;;;01/11/2025;03/02/2026;Sim
POP.482;Calibración Automática VFT Macro;POP;0;25/09/2019;26/12/2019;;;;;;;;13/10/2025;19/01/2026;Sim
POP.483;Calibração Operacional - VFT Macro;POP;1;18/08/2023;23/08/2023;;;;;;;;21/08/2026;19/11/2026;Sim
POP.491;Calibração Operacional - Toroflex;POP;1;15/09/2023;12/10/2023;;;;;;;;11/10/2025;09/01/2026;Sim
POP.495;Manual Operacional Pré-Inspeção (RS);POP;3;12/04/2023;17/07/2023;;;;;;;Tem como objetivo orientar na inspeção de lentes que chegam ao Coating, descrevendo as etapas até o destratamento.;16/07/2026;15/10/2026;Sim
POP.497;Calibração Fitadeira Semi-Auto;POP;0;07/11/2019;15/12/2019;;;;;;;;13/10/2025;19/01/2026;Sim
POP.498;Controle de Posicionamento da Pinça;POP;4;19/05/2022;10/07/2024;;;;;;;;10/07/2026;09/10/2026;Sim
POP.499;Limpeza dos Sensores de Vácuo máquinas de AR;POP;0;29/11/2019;09/12/2019;;;;;;;;01/12/2025;01/03/2026;Sim
POP.503;Código de Barras para DSPC;POP;0;06/12/2019;15/12/2019;;;;;;;;17/08/2026;16/11/2026;Sim
POP.505;Procedimento DSPC nas Máquinas Schneider;POP;0;10/12/2019;15/12/2019;;;;;;;;15/10/2025;18/01/2026;Sim
POP.506;Ajuste Eixo B para CPP – VFT'S;POP;0;11/12/2019;15/12/2019;;;;;;;;01/12/2025;01/03/2026;Sim
POP.507;Manual Operacional - D9 PAC Mithril 1.6;POP;1;10/11/2022;03/03/2023;;;;;;;;02/03/2026;31/05/2026;Sim
POP.513;Calibração Operacional - PRA;POP;3;14/02/2025;11/03/2025;;;;;;;;11/03/2026;09/06/2026;Sim
POP.514;Control Diario DSPC - Línea Schneider;POP;1;16/12/2019;23/12/2019;;;;;;;;19/08/2026;17/11/2026;Sim
POP.516;Operação Refratômetro Manual_Digital;POP;2;19/05/2022;26/03/2024;;;;;;;;19/06/2026;18/09/2026;Sim
POP.518;Calibração Operacional - DLP;POP;6;29/08/2023;01/02/2024;;;;;;;;31/01/2026;30/04/2026;Sim
POP.520;MP´s Surfacing Area V3_BR;POP;1;18/12/2019;23/12/2019;;;;;;;;10/08/2026;09/11/2026;Sim
POP.521;MP´s Surfacing Area V3_ES;POP;1;18/12/2019;23/12/2019;;;;;;;;13/08/2026;11/11/2026;Sim
POP.522;Calibração Automática HSC Smart;POP;1;19/12/2019;23/12/2019;;;;;;;;13/10/2025;19/01/2026;Sim
POP.527;Calibración Operativa - VFT Orbit 1;POP;6;18/07/2024;05/08/2024;;;;;;;;05/08/2026;03/11/2026;Sim
POP.528;Calibración Operativa - VFT Ultra;POP;2;10/10/2023;01/02/2024;;;;;;;;31/01/2026;30/04/2026;Sim
POP.530;Calibracão Máquina HSC Smart;POP;1;20/12/2019;23/12/2019;;;;;;;;01/02/2026;01/05/2026;Sim
POP.532;POP Calibración y Operación Encintadora Manual;POP;1;20/12/2019;26/12/2019;;;;;;;;07/07/2025;30/11/2025;Não
POP.534;Calibración Operativa - Duoflex;POP;2;10/10/2023;01/02/2024;;;;;;;;31/01/2026;30/04/2026;Sim
POP.547;Manutenção Preventiva - Diff Pump;POP;2;11/03/2022;18/03/2022;;;;;;;;09/09/2025;09/12/2025;Sim
POP.548;Satis 1200DLX - Bombas - PtBr;POP;1;28/01/2020;15/10/2020;;;;;;;;26/05/2026;25/08/2026;Sim
POP.549;Satis 1200DLF - Bombas - PtBr;POP;1;28/01/2020;15/10/2020;;;;;;;;20/07/2026;19/10/2026;Sim
POP.551;Loader Orbit II Español;POP;1;29/01/2020;02/12/2020;;;;;;;;17/08/2026;16/11/2026;Sim
POP.554;Preparação de Químicos – CDC1000/CDS1000 Mithril 1.6;POP;4;23/07/2025;05/08/2025;;;;;;;;05/08/2026;03/11/2026;Sim
POP.555;Manual Operacional – CDC1000 (Mithril 1.6);POP;2;23/06/2022;03/11/2022;;;;;;;;03/11/2025;01/02/2026;Sim
POP.556;Limpeza e Manutenção – CDC1000/CDS1000 Mithril 1.6;POP;3;17/08/2023;05/08/2025;;;;;;;;05/08/2026;03/11/2026;Sim
POP.560;Biseladora KAPPA o GAMMA;POP;1;03/04/2020;15/07/2020;;;;;;;;08/09/2025;08/12/2025;Sim
POP.562;Biseladora PRO E600;POP;0;15/07/2020;15/07/2020;;;;;;;;08/09/2025;08/12/2025;Sim
POP.564;Bloqueo 3B;POP;0;15/07/2020;15/07/2020;;;;;;;;29/04/2026;29/07/2026;Sim
POP.568;Inspeccion final Focovision  SPF;POP;0;15/07/2020;15/07/2020;;;;;;;;08/09/2025;08/12/2025;Sim
POP.573;Traceado & Bloqueo KAPPA;POP;0;15/07/2020;15/07/2020;;;;;;;;26/06/2026;25/09/2026;Sim
POP.574;Traceado E-TESS;POP;0;15/07/2020;15/07/2020;;;;;;;;08/09/2025;08/12/2025;Sim
POP.576;Traceado TESS;POP;0;15/07/2020;15/07/2020;;;;;;;;08/09/2025;08/12/2025;Sim
POP.577;Traceado, bloqueo y biselado Mr. Blue;POP;0;15/07/2020;15/07/2020;;;;;;;;08/09/2025;08/12/2025;Sim
POP.578;Traceado, Bloqueo y biselado Mr. Orange;POP;0;15/07/2020;15/07/2020;;;;;;;;08/09/2025;08/12/2025;Sim
POP.580;Limpeza de las lentes optifog;POP;1;17/07/2020;30/07/2020;;;;;;;;30/06/2026;29/09/2026;Sim
POP.582;Preparación DSX y SP;POP;1;17/07/2020;30/07/2020;;;;;;;;03/11/2025;03/02/2026;Sim
POP.584;Lentes de Teste Espessura - Máquinas D;POP;2;19/08/2020;21/08/2020;;;;;;;Instruçoes para posicionamento das lentes no teste de espessuras;04/05/2026;03/08/2026;Sim
POP.586;Medición_y_Calibración_del_SMR-UV;POP;4;03/08/2020;15/10/2020;;;;;;;Este documento esta ASSOCIADO ao POP.268 na versão em Português.  A versão em Espanhol é apenas tradução, desta forma, qualquer alteração, os dois arquivos deverão ser revisados instantaneamente.;13/10/2025;05/01/2026;Sim
POP.587;Test de Sal - RCO2;POP;9;05/08/2020;20/04/2021;;;;;;;Este documento esta ASSOCIADO ao POP.263 na versão em Português. A versão em Espanhol é apenas tradução, desta forma, qualquer alteração, os dois arquivos deverão ser revisados instantaneamente.;05/05/2025;05/01/2026;Sim
POP.588;Teste de la Goma - NX 10;POP;7;05/08/2020;20/04/2021;;;;;;;Este documento esta ASSOCIADO ao POP.262 na versão em Português. A versão em Espanhol é apenas tradução, desta forma, qualquer alteração, os dois arquivos deverão ser revisados instantaneamente.;05/05/2025;05/01/2026;Sim
POP.589;Test Bola de Plasma;POP;9;05/08/2020;20/04/2021;;;;;;;Este documento esta ASSOCIADO ao POP.266 na versão em Português. A versão em Espanhol é apenas tradução, desta forma, qualquer alteração, os dois arquivos deverão ser revisados instantaneamente.;05/05/2025;05/01/2026;Sim
POP.590;Desprendimento da Cola da Fita na Lente;POP;0;05/08/2020;15/10/2020;;;;;;;;13/10/2025;19/01/2026;Sim
POP.591;Test de Marcador (Ink_Test);POP;9;12/08/2020;21/05/2021;;;;;;;;25/08/2025;30/11/2025;Não
POP.594;Manual Operacional - Controle Final (Coating BH);POP;0;12/08/2020;03/12/2020;;;;;;;;09/06/2026;08/09/2026;Sim
POP.595;Teste de Adesão Maquina SCL;POP;0;14/08/2020;17/08/2020;;;;;;;;18/12/2025;18/03/2026;Sim
POP.596;Lentes de Teste Espessura SCL;POP;0;14/08/2020;17/08/2020;;;;;;;;18/12/2025;18/03/2026;Sim
POP.598;Procedimento Control de Posicionamiento de la Pinza;POP;1;18/11/2020;24/03/2021;;;;;;;;07/07/2025;30/11/2025;Não
POP.599;Calibração da força do Clamping;POP;0;20/08/2020;03/09/2020;;;;;;;;08/09/2025;09/12/2025;Sim
POP.600;Controle de Refrigeração dos Eixos do Gerador VFT;POP;0;20/08/2020;03/09/2020;;;;;;;;13/10/2025;19/01/2026;Sim
POP.602;Checar a vazão de fluxo do líquido polidor  DLP;POP;0;20/08/2020;03/09/2020;;;;;;;;31/07/2026;30/10/2026;Sim
POP.606;Calibración Operativa - DLP;POP;5;22/09/2023;12/10/2023;;;;;;;;11/10/2025;09/01/2026;Sim
POP.607;Calibración del Grabado Mecánico_VFTs_Ultra__Compact_y_Micro;POP;1;24/08/2020;03/09/2020;;;;;;;Tradução do POP.440 em português;01/02/2026;29/05/2026;Sim
POP.609;Calibração Operacional - VFT Orbit 2;POP;2;01/02/2024;02/02/2024;;;;;;;;01/02/2026;02/05/2026;Sim
POP.610;Calibração Duoflex;POP;0;24/08/2020;03/09/2020;;;;;;;;01/02/2026;01/05/2026;Sim
POP.611;Calibración Operativa - CCP Swift;POP;1;10/10/2023;01/02/2024;;;;;;;;31/01/2026;30/04/2026;Sim
POP.613;Calibração da Posição do Clamping;POP;0;24/08/2020;03/09/2020;;;;;;;;08/09/2025;09/12/2025;Sim
POP.615;Calibración Operativa - Toroflex;POP;1;11/10/2023;11/03/2025;;;;;;;;11/03/2026;09/06/2026;Sim
POP.616;Calibración Operativa - CCL CMARK;POP;1;11/10/2023;27/11/2025;;;;;;;;27/11/2026;25/02/2027;Sim
POP.617;Confeccao Lentes Referencia de Potencia Essilor;POP;0;28/08/2020;03/09/2020;;;;;;;;25/08/2026;24/11/2026;Não
POP.618;Controle do Líquido Refrigerante e Posicionamento dos Bicos;POP;0;28/08/2020;03/09/2020;;;;;;;;13/10/2025;19/01/2026;Sim
POP.620;Flujo Teste de Calidad AR;POP;8;28/08/2020;07/12/2020;;;;;;;;30/06/2026;29/09/2026;Sim
POP.625;Calibração manual VFT Macro;POP;1;28/08/2020;03/09/2020;;;;;;;;01/02/2026;01/05/2026;Sim
POP.626;Calibração Operacional - VFT Orbit 1;POP;6;17/07/2024;30/07/2024;;;;;;;Documento contendo o método de calibração do gerador VFT Orbit 1;30/07/2026;29/10/2026;Sim
POP.627;Calibração Operacional - VFT Ultra;POP;2;15/03/2024;26/03/2024;;;;;;;;19/06/2026;18/09/2026;Sim
POP.628;Calibración Operativa - LensMark III;POP;1;11/10/2023;01/02/2024;;;;;;;;31/01/2026;30/04/2026;Sim
POP.629;Calibración PRA ES V1;POP;1;31/08/2020;24/03/2021;;;;;;;;01/02/2026;01/05/2026;Sim
POP.631;Confeccion Lentes Referencia de Potencia CCL CMARK ES;POP;0;31/08/2020;03/09/2020;;;;;;;;17/08/2026;16/11/2026;Sim
POP.632;Calibración Maquina HSC MASTER ES;POP;1;31/08/2020;02/09/2020;;;;;;;;01/02/2026;01/05/2026;Sim
POP.633;Calibración Operativa - CB Bond ES;POP;1;10/10/2023;01/02/2024;;;;;;;;31/01/2026;01/05/2026;Sim
POP.634;Calibración Operativa - VFT Orbit 2 (automática);POP;1;10/10/2023;13/03/2025;;;;;;;;13/03/2026;11/06/2026;Sim
POP.637;Test de Adherencia Maquina SCL;POP;0;11/09/2020;21/05/2021;;;;;;;;07/07/2025;30/11/2025;Não
POP.638;Lentes de Test Espesor SCL;POP;0;11/09/2020;21/05/2021;;;;;;;;05/05/2025;05/01/2026;Sim
POP.641;Modelo de Procedimento Operacional Padrão;POP;7;29/08/2022;05/09/2022;;;;;;;Modelo para criação de documentos;05/09/2025;31/01/2026;Sim
POP.643;Manutenção Preventiva - Forno Essemtec;POP;1;07/07/2022;31/10/2023;;;;;;;Informações que constavam no procedimento POP.113-Limpeza e mantenção Forno Essemtec. Aguardando definição da equipe de manutenção para revisão deste procedimento.;30/10/2025;28/01/2026;Sim
POP.646;Manual Operacional - DSPC Confecção e Verificação da Lente;POP;0;06/11/2020;24/11/2020;;;;;;;;24/04/2025;05/01/2026;Sim
POP.647;Manual Operacional - PRA e PRA iCLBS;POP;1;03/09/2021;13/09/2021;;;;;;;;17/09/2025;30/11/2025;Sim
POP.649;Qualiex - Usuários Português_Rev01;POP;1;18/11/2020;18/11/2020;;;;;;;Treinamento para utilização do Módulo Docs;;;Sim
POP.650;Qualiex - Usuários Español_Rev01;POP;1;18/11/2020;18/11/2020;;;;;;;Capacitación para usar el Módulo de Docs;;;Sim
POP.651;Limpeza e Manutenção - VFT Orbit 1 e 2;POP;1;29/07/2022;01/02/2024;;;;;;;;31/01/2026;01/05/2026;Sim
POP.652;Limpeza e Manutenção - Toroflex;POP;0;19/11/2020;17/12/2020;;;;;;;;13/10/2025;19/01/2026;Sim
POP.653;Calibración Operativa - Lensômetros (Essilor y Nidek);POP;2;11/10/2023;10/05/2024;;;;;;;;11/05/2026;10/08/2026;Sim
POP.655;Limpeza e Manutenção - DLP;POP;0;23/11/2020;17/12/2020;;;;;;;;02/09/2025;02/12/2025;Sim
POP.656;Manual Operacional - Toroflex;POP;2;21/01/2022;24/01/2022;;;;;;;;31/08/2025;30/11/2025;Sim
POP.657;Manual Operacional - DLP;POP;2;05/03/2024;26/03/2024;;;;;;;;19/06/2026;18/09/2026;Sim
POP.658;Procedimento Abertura de chamados - Fracttal;POP;0;09/12/2020;03/05/2021;;;;;;;;09/08/2025;10/11/2026;Não
POP.663;Manual Operacional - Fita Semiautomática Optic D-79364;POP;2;25/07/2022;23/08/2023;;;;;;;;21/08/2026;19/11/2026;Sim
POP.664;Limpeza e Manutenção - SatisLoh 1200;POP;0;22/12/2020;23/02/2021;;;;;;;Incluido neste procedimento:  - POP.092 Limpeza do EBG e Troca do Filamento   - POP.091Limpeza do Ion Gun:  Preferencialmente utilizar álcool isopropilico (IPA);10/10/2025;10/01/2026;Sim
POP.665;Manual Operacional - SatisLoh 1200;POP;0;22/12/2020;23/02/2021;;;;;;;;13/10/2025;13/01/2026;Sim
POP.666;Limpeza e Manutenção - PRA e PRA iCLBS;POP;0;23/12/2020;23/12/2020;;;;;;;;09/06/2026;08/09/2026;Não
POP.668;Manual Operacional - Preparação / Pré-inspeção (Lab Rio);POP;1;13/04/2022;10/05/2022;;;;;;;Procedimento de Preparação das lentes para entrada no HMC;10/11/2025;31/01/2026;Sim
POP.669;Manual Operacional - VFT Orbit 1;POP;1;21/01/2022;09/02/2022;;;;;;;;13/10/2025;19/01/2026;Sim
POP.670;Limpeza e Manutenção - Boxer PRO;POP;1;25/07/2022;08/08/2022;;;;;;;;10/08/2026;09/11/2026;Sim
POP.672;Manual Operacional - Boxer PRO;POP;2;31/08/2023;26/11/2024;;;;;;;;26/11/2025;24/02/2026;Sim
POP.674;Preparação de Químicos - D9DP - Mithril 1.6;POP;0;23/02/2021;04/05/2022;;;;;;;;10/08/2026;09/11/2026;Sim
POP.676;Manual Operacional - D9DP - Mithril 1.5 e 1.6;POP;0;23/02/2021;05/05/2021;;;;;;;;20/08/2026;18/11/2026;Sim
POP.677;Limpeza e Manutenção - D6 (Destratadora);POP;0;09/03/2021;27/07/2021;;;;;;;"Procedimento de Limpeza e Manutenção completo - Alterado o tópico ""materiais e equipamentos""; - Excluídos os procedimentos de limpeza da cuba com o raspador de plástico e com a manta abrasiva; - Pano descartável alterado para papel toalha; - Adicionado procedimento de troca do filtro do Citrikleen.";07/10/2025;19/01/2026;Sim
POP.678;Manual de instrucciones - Conferencia de Óptica y Cosmética (Decide);POP;2;22/03/2021;23/03/2021;;;;;;;Documento espelhado no POP.474;03/07/2026;02/10/2026;Sim
POP.680;Manual Operacional - Syrus;POP;0;20/04/2021;24/05/2021;;;;;;;;19/06/2026;18/09/2026;Sim
POP.681;Limpeza e Manutenção - LensMark III;POP;1;18/04/2023;23/08/2023;;;;;;;;21/08/2026;19/11/2026;Sim
POP.682;Manual Operacional - LensMark III;POP;2;02/04/2024;08/04/2024;;;;;;;;08/07/2026;07/10/2026;Sim
POP.684;Limpeza e Manutenção - D20 Mithril 1.6;POP;1;07/11/2022;01/12/2022;;;;;;;;01/12/2025;01/03/2026;Sim
POP.685;Manual Operacional - D20 Mithril 1.6;POP;1;07/11/2022;03/03/2023;;;;;;;;02/03/2026;31/05/2026;Sim
POP.686;Preparação de Químicos - D20 Mithril 1.6;POP;2;29/02/2024;12/03/2024;;;;;;;;10/06/2026;09/09/2026;Sim
POP.691;Manual Operacional - VFT Orbit 2;POP;1;21/01/2022;24/01/2022;;;;;;;;31/08/2025;30/11/2025;Sim
POP.692;Limpeza e Manutenção - Fita Semiautomatica Optic D-79364;POP;0;05/05/2021;14/10/2021;;;;;;;;31/07/2026;30/10/2026;Sim
POP.693;Política de Devolução de Blocos e Lentes com Defeito de Fábrica;POP;4;04/08/2023;31/01/2024;;;;;;;;25/05/2026;25/08/2026;Sim
POP.694;Preparação de Químicos - CTA Automática 25L;POP;0;11/05/2021;05/08/2021;;;;;;;;21/08/2026;19/11/2026;Sim
POP.695;Manual Operacional - Coloração (Phantom);POP;0;14/05/2021;30/05/2022;;;;;;;;01/09/2026;30/10/2026;Sim
POP.696;Preparação de Químicos - Coloração;POP;2;26/03/2024;17/04/2024;;;;;;;;17/04/2026;16/07/2026;Sim
POP.697;Controle de Parâmetros - Coloração;POP;0;14/05/2021;13/09/2021;;;;;;;;15/07/2026;14/10/2026;Sim
POP.698;Limpeza e Manutenção - Coloração;POP;0;14/05/2021;13/09/2021;;;;;;;;13/09/2025;12/12/2025;Sim
POP.701;Manual Operacional - D6 (Destratadora);POP;0;01/06/2021;04/06/2021;;;;;;;;20/07/2026;19/10/2026;Sim
POP.703;Limpeza e Manutenção - EzFit;POP;1;22/06/2022;08/08/2022;;;;;;;;09/06/2026;08/09/2026;Sim
POP.704;Calibração Operacional - EzFit;POP;1;22/06/2022;30/06/2022;;;;;;;;10/06/2026;09/09/2026;Sim
POP.707;Curva Teórica Crizal EasyPro UV 35 M1.6;POP;0;25/06/2021;21/02/2022;;;;;;;;13/10/2025;13/01/2026;Sim
POP.708;Curva Teorica Crizal EasyPro UV 35 M1.5;POP;0;25/06/2021;20/09/2022;;;;;;;;20/10/2025;19/01/2026;Sim
POP.710;Limpeza e Manutenção - PROB 300;POP;0;25/06/2021;07/10/2021;;;;;;;;09/06/2025;09/09/2026;Sim
POP.711;Manual Operacional - PROB 300;POP;0;25/06/2021;27/07/2021;;;;;;;;09/06/2026;08/09/2026;Sim
POP.712;Calibração Operacional - Densímetro;POP;0;05/07/2021;01/10/2021;;;;;;;;20/12/2025;16/02/2026;Sim
POP.714;Limpeza e Manutenção - Leitor TESS;POP;0;22/07/2021;13/09/2021;;;;;;;;08/09/2025;08/12/2025;Sim
POP.717;Manual Operacional - Fita manual CM 9300;POP;0;05/08/2021;07/10/2021;;;;;;;;19/08/2026;17/11/2026;Sim
POP.718;Manual Operacional - Toroflex;POP;0;18/08/2021;18/08/2022;;;;;;;;18/08/2026;16/11/2026;Sim
POP.719;Limpieza y Mantenimiento - Toroflex;POP;0;18/08/2021;18/08/2022;;;;;;;;18/08/2026;16/11/2026;Sim
POP.720;Preparação de Químicos - D6 (Destratadora);POP;1;18/05/2023;07/11/2025;;;;;;;;07/11/2026;05/02/2027;Sim
POP.721;Preparação de Químicos - CCM Mithril 1.5;POP;1;20/01/2023;24/03/2024;;;;;;;;24/03/2026;22/06/2026;Sim
POP.722;Fluxograma - Troca de Blocos com Defeitos;POP;0;01/09/2021;13/09/2021;;;;;;;;06/04/2026;08/07/2026;Sim
POP.725;Limpeza e Manutenção - Bisphera;POP;1;19/05/2022;15/06/2022;;;;;;;;15/06/2026;14/09/2026;Sim
POP.726;Manual Operacional - FOG ID MK 200;POP;0;04/11/2021;05/11/2021;;;;;;;;07/07/2026;06/10/2026;Sim
POP.727;Manual Operacional - Extração de Defeito Cosmético (Decide);POP;0;04/11/2021;08/03/2022;;;;;;;;10/08/2026;09/11/2026;Sim
POP.728;Manual Operacional - Desblocagem;POP;2;22/05/2024;05/08/2024;;;;;;;;05/08/2026;03/11/2026;Sim
POP.729;Limpeza e Manutenção - Desblocagem;POP;0;02/12/2021;08/12/2021;;;;;;;;07/08/2026;06/11/2026;Sim
POP.730;Limpeza e Manutenção - Coloração;POP;1;10/10/2022;03/03/2023;;;;;;;;02/03/2026;31/05/2026;Sim
POP.731;Limpeza e Manutenção - Syrus;POP;0;18/11/2021;23/11/2021;;;;;;;;07/07/2026;06/10/2026;Sim
POP.732;Processo de Impressão e Certificação da Expedição - Lab Rio;POP;1;22/04/2024;08/05/2024;;;;;;;;08/05/2026;07/08/2026;Sim
POP.733;Manual Operacional - Planejamento e Controle da Produção - Lab Rio;POP;1;05/05/2022;23/05/2022;;;;;;;;21/08/2026;19/11/2026;Sim
POP.734;Manual Operacional - Produto Não Conforme - Lab Rio;POP;1;15/06/2023;15/06/2023;;;;;;;;15/06/2026;14/09/2026;Sim
POP.735;Manual Operacional - Abastecimento de Lentes - LabRio;POP;2;12/06/2023;02/10/2023;;;;;;;;01/10/2025;30/12/2025;Sim
POP.736;Manual Operacional - Cancelamento de Pedido - Lab Rio;POP;2;10/07/2025;25/08/2025;;;;;;;Acrescentadas informações sobre: - Materiais que usamos - Fotos mostrando como faturar crédito - Descarte de Lentes;25/08/2026;23/11/2026;Sim
POP.737;Manual Operacional - Digitação de Pedido - Lab Rio;POP;1;16/10/2023;29/04/2024;;;;;;;;15/05/2026;14/11/2026;Sim
POP.738;Manual Operacional - Spin MRIII;POP;1;21/02/2025;21/02/2025;;;;;;;;21/02/2026;22/05/2026;Sim
POP.739;Limpeza e Manutenção - Spin MRIII;POP;1;21/02/2025;21/02/2025;;;;;;;;21/02/2026;22/05/2026;Sim
POP.740;Preparação de Químicos - Spin MRIII;POP;1;21/02/2025;21/02/2025;;;;;;;;21/02/2026;22/05/2026;Sim
POP.741;Controle de Parâmetros - Spin MRIII;POP;1;21/02/2025;21/02/2025;;;;;;;;21/02/2026;22/05/2026;Sim
POP.742;Manual Operacional - Coloração (manual);POP;1;20/06/2022;20/06/2022;;;;;;;;15/12/2025;01/03/2026;Sim
POP.743;Manual Operacional - Abertura de Perdas Interna da Produção - Technopark;POP;1;25/08/2025;29/08/2025;;;;;;;;29/08/2026;27/11/2026;Sim
POP.744;Manual Operacional - Recebimento de Pedido no Relacionamento - LabRio;POP;2;10/07/2025;25/08/2025;;;;;;;Informações acrescentadas: - Correção do cabeçalho - Inclusão de documentos complementares - Informações de Status de amostra recebida;25/08/2026;23/11/2026;Sim
POP.745;Manual Operacional - Produto e Insumo Não Conforme - Technopark;POP;4;31/10/2023;03/11/2023;;;;;;;;02/11/2025;31/01/2026;Sim
POP.747;Monitoramento de Realimentação do Cliente - LabRio;POP;4;03/06/2024;03/06/2024;;;;;;;;03/06/2026;02/09/2026;Sim
POP.748;Manual Operacional - Inspeção Final - Technopark;POP;0;01/04/2022;11/05/2022;;;;;;;;19/01/2026;20/04/2026;Sim
POP.749;Calibração Operacional - Lensômetros Digitais;POP;1;02/12/2024;23/12/2024;;;;;;;;23/12/2025;23/03/2026;Sim
POP.750;Manual Operacional - Sala de Armação - LabRio;POP;0;07/04/2022;13/04/2022;;;;;;;;07/07/2026;06/10/2026;Sim
POP.751;Limpieza y Mantenimiento - 4Racer;POP;0;14/04/2022;19/04/2022;;;;;;;;11/06/2026;10/09/2026;Sim
POP.752;Limpeza e Manutenção - 4Racer;POP;0;14/04/2022;02/06/2022;;;;;;;;10/06/2026;09/09/2026;Sim
POP.753;Calibración Operativa - 4Racer;POP;0;14/04/2022;09/05/2022;;;;;;;;10/06/2026;09/09/2026;Sim
POP.754;Control de Parámetros - 4Racer;POP;0;14/04/2022;09/05/2022;;;;;;;;10/06/2026;09/09/2026;Sim
POP.755;Calibração Operacional - 4Racer;POP;0;14/04/2022;19/04/2022;;;;;;;;10/06/2026;09/09/2026;Sim
POP.756;Controle de Parâmetros - 4Racer;POP;0;14/04/2022;09/05/2022;;;;;;;;10/06/2026;09/09/2026;Sim
POP.757;Manual Operacional - Sala de Armação - Technopark;POP;1;19/06/2023;11/08/2023;;;;;;;;10/08/2026;09/11/2026;Sim
POP.758;Manual Operacional - Digitação, Alteração e Solicitação de Cancelamento de Pedido - Technopark;POP;2;09/10/2023;03/11/2023;;;;;;;;02/11/2025;31/01/2026;Sim
POP.759;Calibração Operacional - Bisphera;POP;1;14/09/2022;17/02/2023;;;;;;;;17/02/2026;17/05/2026;Sim
POP.760;Controle de Parâmetros - Bisphera;POP;0;19/05/2022;15/06/2022;;;;;;;;15/06/2026;14/09/2026;Sim
POP.761;Limpieza y Mantenimiento - Bisphera;POP;0;19/05/2022;18/08/2022;;;;;;;;18/08/2026;16/11/2026;Sim
POP.762;Calibración Operativa - Bisphera;POP;1;14/09/2022;17/02/2023;;;;;;;;17/02/2026;17/05/2026;Sim
POP.763;Control de Parámetros - Bisphera;POP;0;19/05/2022;15/06/2022;;;;;;;;15/06/2026;14/09/2026;Sim
POP.764;Manual Operacional - Inspeção Final - Lab Rio;POP;0;27/05/2022;31/05/2022;;;;;;;;08/06/2026;07/09/2026;Sim
POP.765;Manual Operacional - Rastreabilidade de Pedidos - Lab Rio;POP;1;17/04/2025;23/04/2025;;;;;;;;23/04/2026;22/07/2026;Sim
POP.766;Manual Operacional - Abertura de Perdas Internas - LabRio;POP;0;17/06/2022;20/06/2022;;;;;;;;22/09/2025;25/12/2025;Sim
POP.769;Limpieza y Mantenimiento - EzFit;POP;0;22/06/2022;18/08/2022;;;;;;;;10/06/2026;09/09/2026;Sim
POP.770;Calibración Operativa - EzFit;POP;0;22/06/2022;30/06/2022;;;;;;;;10/06/2026;09/09/2026;Sim
POP.771;Limpeza e Manutenção - MEI 641;POP;0;22/06/2022;08/08/2022;;;;;;;;10/08/2026;09/11/2026;Sim
POP.772;Calibração Operacional - MEI 641;POP;0;22/06/2022;30/06/2022;;;;;;;;30/06/2026;29/09/2026;Sim
POP.773;Calibración Operativa - MEI 641;POP;0;22/06/2022;30/06/2022;;;;;;;;30/06/2026;29/09/2026;Sim
POP.774;Limpieza y Mantenimiento - MEI 641;POP;0;22/06/2022;18/08/2022;;;;;;;;18/08/2026;16/11/2026;Sim
POP.775;Manual Operacional - Bisphera;POP;0;22/06/2022;23/06/2022;;;;;;;;23/06/2026;22/09/2026;Sim
POP.776;Limpeza e Manutenção - LT1200;POP;0;23/06/2022;17/02/2023;;;;;;;;17/02/2026;17/05/2026;Sim
POP.778;Limpieza y Mantenimiento - LT 1200;POP;0;23/06/2022;17/02/2023;;;;;;;;17/02/2026;17/05/2026;Sim
POP.779;Calibración Operativa - LT 1200;POP;1;30/06/2022;01/07/2022;;;;;;;;10/06/2026;09/09/2026;Sim
